"database","sumFormula","adduct","ion","mz","msmScore","rhoSpatial","rhoSpectral","rhoChaos","fdrLevel","off_sample_label","off_sample_prob"
"CoreMetabolome","C8H10O3","-H","C8H10O3-H-",153.055717745,0.033171546,0.0340727968877937,0.975988316686803,0.997500889669502,0.1,"off",0.999978184700012
"CoreMetabolome","C8H15NO9S","-H","C8H15NO9S-H-",300.039475795,0.033151656,0.034714179832794,0.961540487623137,0.993186408092353,0.1,"on",0.000182006508111954
"CoreMetabolome","C11H22N2O3S","+Cl","C11H22N2O3S+Cl-",297.104515031,0.032223713,0.0368245383749904,0.879574070242062,0.994868829948688,0.2,"off",0.999999523162842
"CoreMetabolome","C11H12N2O2","+Cl","C11H12N2O2+Cl-",239.059278921,0.031975973,0.0368779263035284,0.877472816736445,0.98815163462616,0.2,"off",0.999882578849792
"CoreMetabolome","C4H11O4P","-H","C4H11O4P-H-",153.032219397,0.031244172,0.0317387152807544,0.986791543567079,0.997594959367057,0.1,"off",1
"CoreMetabolome","C4H6O5","-H","C4H6O5-H-",133.014246857,0.031238547,0.031708699867722,0.986207029036448,0.998951258473414,0.1,"on",0.000958972726948559
"CoreMetabolome","C10H18O5","-H","C10H18O5-H-",217.108147241,0.030631786,0.0318265069099865,0.968718215605459,0.993541218140149,0.1,"off",0.999988317489624
"CoreMetabolome","C8H16O6","+Cl","C8H16O6+Cl-",243.064089529,0.030419359,0.0340358306200992,0.900636522712319,0.992348340731346,0.2,"off",0.99999988079071
"CoreMetabolome","C25H34O8","-H","C25H34O8-H-",461.218091613,0.030315368,0.0340233253076539,0.916271274921094,0.972438193799478,0.1,"off",0.999994158744812
"CoreMetabolome","C10H18O4","-H","C10H18O4-H-",201.113232621,0.02925134,0.0305798301021518,0.96953065169925,0.986618272081146,0.1,"off",0.999989748001099
"CoreMetabolome","C8H16O3","-H","C8H16O3-H-",159.102667937,0.029181978,0.030182790953529,0.976041795512274,0.99057399090103,0.1,"off",0.999997138977051
"CoreMetabolome","C8H14O","-H","C8H14O-H-",125.097188633,0.028512565,0.0293346093820756,0.977099872810544,0.99475702975703,0.1,"off",0.999993562698364
"CoreMetabolome","C6H12O4","+Cl","C6H12O4+Cl-",183.042960161,0.028379256,0.0311219148883523,0.920701512361969,0.99041184041184,0.2,"off",0.999989032745361
"CoreMetabolome","C7H8O","-H","C7H8O-H-",107.050238441,0.028102547,0.0289755077717123,0.980146837244583,0.989517520586443,0.1,"off",0.999996542930603
"CoreMetabolome","C12H22O11","-H","C12H22O11-H-",341.108935089,0.027989022,0.0294641452608879,0.960510187831175,0.988990023810241,0.1,"off",0.99998950958252
"CoreMetabolome","C11H21NO5","+Cl","C11H21NO5+Cl-",282.111374069,0.027534597,0.0428744640490687,0.653611666100314,0.982562553257417,0.2,"off",0.999999165534973
"CoreMetabolome","C10H14N5O7P","-H","C10H14N5O7P-H-",346.055808353,0.027279088,0.0283531598193275,0.964700225980095,0.99732337039062,0.2,"on",0.0029492499306798
"CoreMetabolome","C6H8O6","-H","C6H8O6-H-",175.024811541,0.026863908,0.0274836613530055,0.979901072924573,0.997498818455722,0.2,"on",0.000161752963322215
"CoreMetabolome","C8H8O4","-H","C8H8O4-H-",167.034982301,0.026137544,0.0269246937603409,0.975695793398338,0.994946126074531,0.2,"off",0.999986171722412
"CoreMetabolome","C6H6O4","-H","C6H6O4-H-",141.019332237,0.025741372,0.0263840600083134,0.98094690901596,0.994591120122238,0.2,"off",0.595642149448395
"CoreMetabolome","C12H19NO6","+Cl","C12H19NO6+Cl-",308.090638625,0.025358802,0.0264407856270766,0.959388141058866,0.999677765843179,0.2,"off",0.999951124191284
"CoreMetabolome","C12H15NO5","+Cl","C12H15NO5+Cl-",288.064423877,0.025118032,0.0288781009475882,0.883359087688922,0.984645056455348,0.2,"off",0.986990392208099
"CoreMetabolome","C11H11NO3","-H","C11H11NO3-H-",204.066616777,0.025055138,0.0282353860357629,0.904965852533235,0.980552589428724,0.2,"off",0.999999761581421
"CoreMetabolome","C8H9NO3","-H","C8H9NO3-H-",166.050966713,0.024673212,0.0255754490221281,0.974712062628851,0.989751330738063,0.2,"off",0.999993443489075
"CoreMetabolome","C8H12O4","+Cl","C8H12O4+Cl-",207.042960161,0.024120111,0.0253612335847677,0.95265997017568,0.99832285115304,0.2,"off",0.999956846237183
"CoreMetabolome","C11H13N3O","+Cl","C11H13N3O+Cl-",238.075263333,0.02393691,0.025847788324738,0.926494988896106,0.999543378995434,0.2,"off",0.999999523162842
"CoreMetabolome","C6H6N4O2","+Cl","C6H6N4O2+Cl-",201.018476729,0.023744926,0.0274464775433104,0.89340554066097,0.968357173818812,0.2,"off",0.999961614608765
"CoreMetabolome","C19H24O3","-H","C19H24O3-H-",299.165268193,0.023584308,0.0256107057222366,0.939683604295633,0.979986158298729,0.2,"off",0.999999523162842
"CoreMetabolome","C12H23NO2S","+Cl","C12H23NO2S+Cl-",280.114351443,0.02334194,0.0265423864614944,0.884390045659997,0.994381740657136,0.2,"off",0.999996423721313
"CoreMetabolome","C11H16O4","-H","C11H16O4-H-",211.097582557,0.02333164,0.0242787820360609,0.966367848165348,0.99443382390128,0.2,"off",0.999993681907654
"CoreMetabolome","C6H11N3O3","+Cl","C6H11N3O3+Cl-",208.049442509,0.0232698,0.0261075039472719,0.893880597115336,0.997120843471208,0.2,"on",0.158981442451477
"CoreMetabolome","C2H7NO3S","+Cl","C2H7NO3S+Cl-",159.984065551,0.02314289,0.0259796692369314,0.897097196594355,0.992989068978515,0.2,"on",0.0225842855870724
"CoreMetabolome","C11H12N2O3","-H","C11H12N2O3-H-",219.077515809,0.022900054,0.024209723022147,0.965524552788485,0.979678057203331,0.2,"off",0.999998211860657
"CoreMetabolome","C15H18N4O3","+Cl","C15H18N4O3+Cl-",337.107291733,0.022119464,0.0265597267266453,0.861680122419507,0.966506871204858,0.2,"off",0.999983787536621
"CoreMetabolome","C12H15N5O3","+Cl","C12H15N5O3+Cl-",312.086890637,0.021987138,0.0244265242376011,0.902036221670699,0.997890875745071,0.2,"off",0.99991762638092
"CoreMetabolome","C9H12O4","-H","C9H12O4-H-",183.066282429,0.021902414,0.0226279199121239,0.972374340876526,0.995437169111813,0.2,"off",0.999936699867249
"CoreMetabolome","C11H14N2O5","+Cl","C11H14N2O5+Cl-",289.059672845,0.020693425,0.0227780475035903,0.915354253485162,0.99249126547048,0.2,"off",0.935574412345886
"CoreMetabolome","C21H28O5","+Cl","C21H28O5+Cl-",395.163075293,0.02041297,0.0243529846779487,0.841856683827941,0.995670995670996,0.2,"off",0.996037483215332
"CoreMetabolome","C8H7NO","-H","C8H7NO-H-",132.045487409,0.020309044,0.0210778949656809,0.976012320857688,0.987204063242402,0.2,"off",0.99999988079071
"CoreMetabolome","C5H6O4","-H","C5H6O4-H-",129.019332237,0.020173065,0.0225193576727412,0.899374767294265,0.996036361119043,0.2,"on",0.345052450895309
"CoreMetabolome","C3H7NO4S","-H","C3H7NO4S-H-",152.002302439,0.019925077,0.0204250513301485,0.978201627653946,0.997260128215359,0.2,"off",0.849599421024323
"CoreMetabolome","C5H9NO3","+Cl","C5H9NO3+Cl-",166.027644445,0.019723555,0.0222363865968042,0.895242163125866,0.990787384821852,0.2,"on",0.0176751203835011
"CoreMetabolome","C4H8O4","-H","C4H8O4-H-",119.034982301,0.019701498,0.0201203194786151,0.986817421249861,0.992264713477475,0.2,"off",0.999995708465576
"CoreMetabolome","C5H8O4","+Cl","C5H8O4+Cl-",167.011660033,0.019658221,0.0220303357253289,0.89573923918526,0.996188454150238,0.2,"off",0.897131264209747
"CoreMetabolome","C6H6O4","+Cl","C6H6O4+Cl-",176.996009969,0.01962626,0.0221103916547575,0.89177406998889,0.995373985410459,0.2,"on",0.00525482650846243
"CoreMetabolome","C3H9O6P","-H","C3H9O6P-H-",171.006398573,0.019531628,0.0197874788398543,0.988317254235684,0.998738089366348,0.2,"on",0.00497566210106015
"CoreMetabolome","C3H3ClO2","+Cl","C3H3ClO2+Cl-",140.951558333,0.019222794,0.0241952365488037,0.799095003009764,0.994233094917245,0.2,"on",0.00274148560129106
"CoreMetabolome","C12H22O2","-H","C12H22O2-H-",197.154703509,0.019191222,0.0201800403934993,0.963948787100871,0.986567120735825,0.2,"off",0.99999725818634
"CoreMetabolome","C10H16N4O3","-H","C10H16N4O3-H-",239.114963937,0.017900297,0.0186089776044243,0.967814411353813,0.993906810035842,0.2,"on",0.0244771875441074
"CoreMetabolome","C5H8O5","-H","C5H8O5-H-",147.029896921,0.017621018,0.0181408070873158,0.976523602262408,0.994698877592264,0.2,"on",0.000230729681788944
"CoreMetabolome","C8H15NO3S","-H","C8H15NO3S-H-",204.069988075,0.017286062,0.0179620899058083,0.964806642515229,0.997467896545487,0.2,"off",0.999998927116394
"CoreMetabolome","C5H10O3","+Cl","C5H10O3+Cl-",153.032395477,0.017000932,0.0191063657598589,0.891949841678844,0.997594856042217,0.2,"off",1
"CoreMetabolome","C11H15N5O5","-H","C11H15N5O5-H-",296.100042145,0.016037645,0.0178356743972026,0.912583535468504,0.985322613894043,0.2,"off",0.999997019767761
"CoreMetabolome","C9H10O3","-H","C9H10O3-H-",165.055717745,0.015784366,0.0162846911583759,0.973264134000814,0.995902701915374,0.2,"off",0.999977469444275
"CoreMetabolome","C10H17N3O6S","-H","C10H17N3O6S-H-",306.076529999,0.0156536,0.0163418410374783,0.959273682882933,0.998552092000475,0.2,"on",0.000113262460217811
"CoreMetabolome","C9H14O2","-H","C9H14O2-H-",153.092103253,0.015567151,0.0161801974595766,0.973470764257049,0.988330959859022,0.2,"off",0.999997615814209
"CoreMetabolome","H4O7P2","+Cl","H4O7P2+Cl-",212.912627765,0.015464663,0.0171325905934357,0.908951822562488,0.993062404353001,0.5,"on",0.000311584823066369
"CoreMetabolome","C10H13N5O4","+Cl","C10H13N5O4+Cl-",302.066155193,0.015281863,0.0175069355205715,0.883506401489312,0.987998906112814,0.5,"on",0.000203022209461778
"CoreMetabolome","C6H8O6","+Cl","C6H8O6+Cl-",211.001489273,0.01515852,0.0172204639382594,0.891555262135792,0.987333056775101,0.5,"on",0.000908421410713345
"CoreMetabolome","C10H16N4O7S","+Cl","C10H16N4O7S+Cl-",371.043371319,0.014840827,0.0171198520291556,0.870159884962437,0.996228710462287,0.5,"off",0.993628442287445
"CoreMetabolome","C12H22O4","+Cl","C12H22O4+Cl-",265.121210481,0.014743946,0.0171182663709467,0.872132431478976,0.987578194816801,0.5,"off",0.999993920326233
"CoreMetabolome","C15H24O3","-H","C15H24O3-H-",251.165268193,0.014320096,0.01517672959963,0.953452167143185,0.989620816719076,0.2,"off",0.999985814094543
"CoreMetabolome","C10H7NO3","+Cl","C10H7NO3+Cl-",224.011994381,0.014097774,0.016260962718633,0.876120740502443,0.989555921052632,0.5,"off",0.99999988079071
"CoreMetabolome","C7H14O6","+Cl","C7H14O6+Cl-",229.048439465,0.014048726,0.0159950324284977,0.888494705984614,0.988546255506608,0.5,"off",0.994385600090027
"CoreMetabolome","C15H24O3","+Cl","C15H24O3+Cl-",287.141945925,0.013865045,0.0165013651187268,0.86096487351663,0.975923970432946,0.5,"off",0.999934911727905
"CoreMetabolome","C11H22NO7PS","-H","C11H22NO7PS-H-",342.078183779,0.013854508,0.0147458803482173,0.956755583103336,0.982017924255565,0.2,"off",0.99616551399231
"CoreMetabolome","C6H8N2O4","-H","C6H8N2O4-H-",171.041130301,0.013532348,0.0139975279851071,0.979318745304227,0.987183199802653,0.2,"on",0.000275983649771661
"CoreMetabolome","C5H10O6","-H","C5H10O6-H-",165.040461605,0.013372822,0.0136734799792111,0.983118608989773,0.99480528066348,0.2,"off",0.999985814094543
"CoreMetabolome","C7H12O5","+Cl","C7H12O5+Cl-",211.037874781,0.013175654,0.0150720741915524,0.889274833309561,0.983021818834449,0.5,"off",0.999902486801147
"CoreMetabolome","C8H14O5","+Cl","C8H14O5+Cl-",225.053524845,0.013028497,0.015126605882088,0.885994536960481,0.972124265323258,0.5,"off",0.999994039535522
"CoreMetabolome","C14H26O5","+Cl","C14H26O5+Cl-",309.147425229,0.012964615,0.015168114492108,0.864893041666376,0.988247213779129,0.5,"off",0.999991774559021
"CoreMetabolome","C9H10N2","+Cl","C9H10N2+Cl-",181.053799617,0.0129173035,0.0146699624003136,0.883013390720157,0.99718463681874,0.5,"off",0.999999761581421
"CoreMetabolome","C10H11NO3","-H","C10H11NO3-H-",192.066616777,0.0121109765,0.012666377499072,0.969123108004444,0.986615171777727,0.2,"off",0.999999642372131
"CoreMetabolome","C12H16N4O2","+Cl","C12H16N4O2+Cl-",283.096727049,0.012049532,0.013784378205679,0.877008125852479,0.996734234234234,0.5,"off",0.99971741437912
"CoreMetabolome","C12H23NO5","+Cl","C12H23NO5+Cl-",296.127024133,0.01198893,0.0253789345125576,0.473997962141795,0.996622222222222,0.5,"off",0.999927759170532
"CoreMetabolome","C13H10N2","+Cl","C13H10N2+Cl-",229.053799617,0.011855944,0.0139077180453344,0.869091856247956,0.980877049738042,0.5,"off",0.999999761581421
"CoreMetabolome","C7H10O5","+Cl","C7H10O5+Cl-",209.022224717,0.011679037,0.0132597605298393,0.88944311068624,0.990268935447776,0.5,"off",0.999801576137543
"CoreMetabolome","C14H28O2","+Cl","C14H28O2+Cl-",263.178331433,0.011659066,0.0138685208383238,0.864482927567905,0.972472222222222,0.5,"off",0.99993908405304
"CoreMetabolome","C16H32O3","+Cl","C16H32O3+Cl-",307.204546181,0.011373495,0.0133004462738882,0.856641959583585,0.998224852071006,0.5,"on",0.474527150392532
"CoreMetabolome","C3H7NO3","+Cl","C3H7NO3+Cl-",140.011994381,0.011071282,0.0122877874566275,0.901828263365326,0.999080331159303,0.5,"on",0.00042373564792797
"CoreMetabolome","C8H16NO9P","-H","C8H16NO9P-H-",300.048991657,0.011043626,0.0121594140613403,0.9090158130796,0.999142910378237,0.2,"on",0.000590488140005618
"CoreMetabolome","C6H8O5","+Cl","C6H8O5+Cl-",195.006574653,0.011000351,0.0124697047815478,0.891209736828347,0.989852413568167,0.5,"on",0.00377455097623169
"CoreMetabolome","C12H16N4OS","-H","C12H16N4OS-H-",263.097205867,0.010901411,0.0114446019400349,0.95323065022689,0.999272727272727,0.2,"off",0.999212503433228
"CoreMetabolome","C4H4N2O2","-H","C4H4N2O2-H-",111.020000933,0.010889776,0.0174754487838964,0.628331660490622,0.991748800629791,0.2,"on",0.150553286075592
"CoreMetabolome","C19H38O4","+Cl","C19H38O4+Cl-",365.246410993,0.010797949,0.0128501581887993,0.847237552574902,0.99180790960452,0.5,"on",0.420096665620804
"CoreMetabolome","C21H24O2","+Cl","C21H24O2+Cl-",343.147031305,0.010619875,0.0128586622097379,0.839699006371754,0.983557972727989,0.5,"off",0.999974250793457
"CoreMetabolome","C10H11NO4","-H","C10H11NO4-H-",208.061531397,0.010292667,0.012521917174981,0.836394404452154,0.9827565913371,0.2,"off",0.999999403953552
"CoreMetabolome","C11H11NO2","-H","C11H11NO2-H-",188.071702157,0.010249552,0.0108133280957468,0.966237287923242,0.980983511295126,0.2,"off",1
"CoreMetabolome","C5H6N2O4","-H","C5H6N2O4-H-",157.025480237,0.010166845,0.015193017308389,0.673863070084612,0.993048644061258,0.2,"on",0.00114592316094786
"CoreMetabolome","C10H7NO4","-H","C10H7NO4-H-",204.030231269,0.0099622365,0.0104304462957926,0.968555491935028,0.986119234518496,0.2,"off",0.999999761581421
"CoreMetabolome","C18H34N2O13","-H","C18H34N2O13-H-",485.198812713,0.009695153,0.0103408481921201,0.938477233008577,0.99902130109384,0.2,"off",0.999956130981445
"CoreMetabolome","C10H19NO4","+Cl","C10H19NO4+Cl-",252.100809385,0.00955242,0.0199648241833026,0.47951061448084,0.997814207650273,0.5,"off",0.998289525508881
"CoreMetabolome","C9H16N2O5S","-H","C9H16N2O5S-H-",263.070716347,0.009349263,0.0114946538033313,0.822502771914425,0.988881227014376,0.2,"off",0.999998807907104
"CoreMetabolome","C13H24O2","-H","C13H24O2-H-",211.170353573,0.009302346,0.00988441539982624,0.96034535113939,0.979972887674483,0.2,"off",0.999982118606567
"CoreMetabolome","C8H8O","-H","C8H8O-H-",119.050238441,0.009181955,0.00950823778209086,0.976853049480095,0.988566513467019,0.2,"off",0.999995589256287
"CoreMetabolome","C11H9NO3","+Cl","C11H9NO3+Cl-",238.027644445,0.00910853,0.0105910629454277,0.874823446931869,0.983078880407125,0.5,"off",0.999999761581421
"CoreMetabolome","C18H36O4","+Cl","C18H36O4+Cl-",351.230760929,0.00909056,0.0107517162570506,0.850799382500313,0.993769470404984,0.5,"off",0.879149854183197
"CoreMetabolome","C8H14O3","+Cl","C8H14O3+Cl-",193.063695605,0.009049799,0.0103010366600569,0.889198006806691,0.988005840634126,0.5,"off",0.999999046325684
"CoreMetabolome","C4H6O4","+Cl","C4H6O4+Cl-",152.996009969,0.008999058,0.01002628207737,0.898076248450061,0.999410560538676,0.5,"on",0.00296598556451499
"CoreMetabolome","C6H10O6","-H","C6H10O6-H-",177.040461605,0.008935927,0.00915007190566948,0.979651666019388,0.996881287726358,0.2,"on",0.00868393760174513
"CoreMetabolome","C14H20N2O3S","+Cl","C14H20N2O3S+Cl-",331.088864967,0.008790891,0.0103620170410475,0.866031890932785,0.979613293051359,0.5,"off",0.999999284744263
"CoreMetabolome","C4H9NO4S","-H","C4H9NO4S-H-",166.017952503,0.008697678,0.00897070331478484,0.975399491373504,0.994018205461638,0.2,"off",0.982423663139343
"CoreMetabolome","C23H30O5","+Cl","C23H30O5+Cl-",421.178725357,0.0086430535,0.0104193377836698,0.833884841195454,0.994766194766195,0.5,"off",0.99998950958252
"CoreMetabolome","C26H20O7","-H","C26H20O7-H-",443.113626545,0.008609032,0.00943192544848053,0.920738929059613,0.991328210757409,0.2,"off",0.999968290328979
"CoreMetabolome","C9H9NO3","-H","C9H9NO3-H-",178.050966713,0.008483296,0.00892330868338432,0.972290956618108,0.97778297474275,0.2,"off",0.999999761581421
"CoreMetabolome","C11H14N2O3","-H","C11H14N2O3-H-",221.093165873,0.008434864,0.00896065649502137,0.965068162289739,0.975394402035623,0.2,"off",0.999998927116394
"CoreMetabolome","C2H5O5P","-H","C2H5O5P-H-",138.980183825,0.008311185,0.00838999559890088,0.991663448741486,0.998934283574198,0.2,"on",0.00405350606888533
"CoreMetabolome","C15H30O2","+Cl","C15H30O2+Cl-",277.193981497,0.008277935,0.00983977260785356,0.860675671366953,0.977456433073786,0.5,"off",0.999928712844849
"CoreMetabolome","C9H12N2O6","+Cl","C9H12N2O6+Cl-",279.038937401,0.008253446,0.00939794571043811,0.883972715221766,0.993490014344036,0.5,"on",0.000644917425233871
"CoreMetabolome","C22H32O2","+Cl","C22H32O2+Cl-",363.209631561,0.008233055,0.00990689544570644,0.836519072612283,0.993453573814295,0.5,"off",0.990607738494873
"CoreMetabolome","C10H14O2","-H","C10H14O2-H-",165.092103253,0.0080974875,0.00851175527587914,0.970167318851425,0.980583363341736,0.2,"off",0.999980688095093
"CoreMetabolome","C10H11NO4","+Cl","C10H11NO4+Cl-",244.038209129,0.008082526,0.00916490457817676,0.883241462285431,0.998480786416443,0.5,"off",0.999983549118042
"CoreMetabolome","C10H16N2O11P2","-H","C10H16N2O11P2-H-",401.015656897,0.008032304,0.00834519668639947,0.963944110349632,0.998508430609598,0.2,"on",0.0834753960371017
"CoreMetabolome","C20H12O5","-H","C20H12O5-H-",331.061197049,0.007907717,0.00851456304685027,0.937449934869383,0.990696517412935,0.2,"off",0.999864339828491
"CoreMetabolome","C20H18O5","-H","C20H18O5-H-",337.108147241,0.007857016,0.00859593691611725,0.931025932388175,0.981753930477427,0.2,"off",0.99999463558197
"CoreMetabolome","C19H23NO4","+Cl","C19H23NO4+Cl-",364.132109513,0.007831986,0.00929182314047313,0.849754897644453,0.991921437835835,0.5,"off",1
"CoreMetabolome","C18H16O6","-H","C18H16O6-H-",327.087411797,0.007807517,0.00826002036447439,0.946505425667958,0.998639455782313,0.2,"off",0.998441755771637
"CoreMetabolome","C11H11NO3","+Cl","C11H11NO3+Cl-",240.043294509,0.00773637,0.00894230542646888,0.874796537478631,0.988964435146443,0.5,"off",0.999999642372131
"CoreMetabolome","C4H4O6","+Cl","C4H4O6+Cl-",182.970189145,0.0076753995,0.00858963957188128,0.898506572894631,0.9945,0.5,"off",0.945140302181244
"CoreMetabolome","C6H10O4","+Cl","C6H10O4+Cl-",181.027310097,0.0076335007,0.00785668683579874,0.973105395710787,0.99844567559249,0.5,"off",0.995043873786926
"CoreMetabolome","C5H12O5","+Cl","C5H12O5+Cl-",187.037874781,0.007432098,0.00845651574268314,0.895446727023355,0.981477229238423,0.5,"off",0.999959588050842
"CoreMetabolome","C10H11NO3","+Cl","C10H11NO3+Cl-",228.043294509,0.007427417,0.00851274849060186,0.878477418941948,0.993201614616529,0.5,"off",0.99999988079071
"CoreMetabolome","C6H11NO3","+Cl","C6H11NO3+Cl-",180.043294509,0.0073859086,0.00829339348214737,0.891533068429029,0.998928055718295,0.5,"on",0.00343328574672341
"CoreMetabolome","C13H14N2O3","-H","C13H14N2O3-H-",245.093165873,0.0073807267,0.00787600368479147,0.958453127527753,0.977737651882782,0.2,"off",0.999999523162842
